Zipcode,Order#,City,State
21673,"[2816139412, 2816139412]","['TRAPPE', 'TRAPPE']","['MD', 'MD']"
21701,"[2864004970, 2864004970, 2864004970, 2864004970, 2864004970, 2864004970, 2864004970, 2907019913, 2907019913, 2907019913, 2907019913, 2907019913, 3023824389, 3022983979, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 3022587365, 2940318109, 3022311899, 2983863230, 2983863230, 2983863230, 2983863230, 2983863230, 2983863230, 2920294404, 2920294404, 2920294404, 3010228292, 3010228292, 3002647347]","['FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21702,"[2907963044, 3013132455, 3023326817]","['FREDERICK', 'FREDERICK', 'FREDERICK']","['MD', 'MD', 'MD']"
21703,"[2873227524, 3004393528, 3004393528, 3004393528, 3022978513, 3022978513, 3022978513, 2934983388, 2934983388, 3017955500, 3017482309, 2893396845, 2147379573, 3017600681, 3013302984]","['FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21704,"[2925714600, 2925714600, 2925714600, 3023015439, 2906805724, 2906805724, 2868282786, 2886488950]","['FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK', 'FREDERICK']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21710,"[2839928318, 2839928318, 3021863727]","['ADAMSTOWN', 'ADAMSTOWN', 'ADAMSTOWN']","['MD', 'MD', 'MD']"
21713,"[2866304449, 2866304449, 2866304449, 2844053117, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2839296292, 2637208659, 2637208659, 2637208659, 2637208659, 2359928067]","['BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO', 'BOONSBORO']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21716,"[3023110860, 2826987328, 2826987328]","['BRUNSWICK', 'BRUNSWICK', 'BRUNSWICK']","['MD', 'MD', 'MD']"
21722,"[3016163577, 3006974735]","['CLEAR SPRING', 'CLEAR SPRING']","['MD', 'MD']"
21734,[2520042907],['FUNKSTOWN'],['MD']
21738,"[3023285574, 2997331652]","['GLENWOOD', 'GLENWOOD']","['MD', 'MD']"
21740,"[3024268652, 2425716991, 2425716991, 2989158717, 2989158717, 2989158717, 2989158717, 2989158717, 2989158717, 2989158717, 2989158717, 3022511036, 2911341072, 2911341072, 2911341072, 2911341072, 2911341072, 2911341072, 2911341072, 2911341072, 3018820707, 3018820707, 2785746436, 2892635623, 3005904361, 3005904361, 3005904361, 2991445716, 2984731163]","['HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21742,"[3023736939, 3023046593, 3022176188, 2904144656, 2904144656, 2975995234, 2975995234, 3011828337]","['HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN', 'HAGERSTOWN']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21754,"[3023288875, 2901762931, 2379264890]","['IJAMSVILLE', 'IJAMSVILLE', 'IJAMSVILLE']","['MD', 'MD', 'MD']"
21755,[3017392218],['JEFFERSON'],['MD']
21758,[2672476725],['KNOXVILLE'],['MD']
21769,"[3024305275, 3022272564, 3022272564, 2876158802, 2876158802, 2876158802, 2876158802, 2876158802, 2876158802, 2876158802, 2876158802, 2876158802, 3003601076, 3020478407, 2922864243]","['MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN', 'MIDDLETOWN']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21770,"[2862143541, 2898996838, 2898996838, 2898996838, 3009388964]","['MONROVIA', 'MONROVIA', 'MONROVIA', 'MONROVIA', 'MONROVIA']","['MD', 'MD', 'MD', 'MD', 'MD']"
21771,"[3024392316, 3022853194, 3022853194, 3022853194, 3022853194, 3022853194, 3022853194, 3022853194, 3022853194, 2846027029, 2862315919, 3021578499, 2337430584]","['MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MOUNT AIRY', 'MT. AIRY', nan, 'MOUNT AIRY']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21773,[2909522168],['MYERSVILLE'],['MD']
21774,"[2807436131, 2236511499, 2893260398, 2893260398]","['NEW MARKET', 'NEW MARKET', 'NEW MARKET', 'NEW MARKET']","['MD', 'MD', 'MD', 'MD']"
21776,"[2915255267, 2915255267, 2915255267]","['NEW WINDSOR', 'NEW WINDSOR', 'NEW WINDSOR']","['MD', 'MD', 'MD']"
21783,"[2907386367, 2986255562, 2986255562, 2986255562, 2986255562, 3008667707]","['SMITHSBURG', 'SMITHSBURG', 'SMITHSBURG', 'SMITHSBURG', 'SMITHSBURG', 'SMITHSBURG']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21784,[3016480547],['SYKESVILLE'],['MD']
21788,"[2928430446, 2887221028, 3015589700]","['THURMONT', 'THURMONT', 'THURMONT']","['MD', 'MD', 'MD']"
21793,"[2485916627, 3022426130, 3020155343, 2816885659, 2816885659, 2816885659, 2816885659, 2905565975]","['WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE', 'WALKERSVILLE']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21794,"[3024375581, 3024144848]","['WEST FRIENDSHIP', 'WEST FRIENDSHIP']","['MD', 'MD']"
21795,[3001350584],['WILLIAMSPORT'],['MD']
21797,"[2876661175, 2876018380, 3019920516, 3019920516, 3019920516]","['WOODBINE', 'WOODBINE', 'WOODBINE', 'WOODBINE', 'WOODBINE']","['MD', 'MD', 'MD', 'MD', 'MD']"
21798,[3023940010],['WOODSBORO'],['MD']
21801,"[3024186552, 2795002731, 2875458356, 2768154805, 2768154805, 2768154805, 2904138260, 2904138260, 3019337767, 2769918953, 2141726072]","['SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21804,"[3014092294, 3014092294, 2909847503, 2909847503, 2961965661, 2961965661, 3022523628, 3022523628, 3022523628, 3020870357, 2890792772]","['SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', 'SALISBURY', nan, 'SALISBURY']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21811,"[3024333428, 3024037689, 3023718273, 3023718273, 3023718273, 3023718273, 2469514069, 2469514069, 2469514069, 2469514069, 2866767361, 2866767361, 2866767361, 2866767361, 2866767361, 3008066302, 3023399414, 3023179322, 2879152983]","['BERLIN', 'OCEAN PINES', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN', 'BERLIN']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21817,"[3020752885, 3020752885, 3020752885, 3020752885, 3020752885]","['CRISFIELD', 'CRISFIELD', 'CRISFIELD', 'CRISFIELD', 'CRISFIELD']","['MD', 'MD', 'MD', 'MD', 'MD']"
21822,"[2835216786, 2835216786, 2835216786, 2835216786, 2835216786, 2835216786, 2835216786, 2835216786, 2835216786, 2096983520, 2096983520]","['EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN', 'EDEN']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21830,[3007251113],['HEBRON'],['MD']
21842,"[2825360866, 2825360866, 2825360866, 2825360866, 3023709256, 3014062376, 3014062376, 3018799675, 2911338368, 2977881954, 2977881954, 2854270469, 2996187367, 2996187367]","['OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY', 'OCEAN CITY']","['MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD', 'MD']"
21850,"[2950489514, 2950489514]","['PITTSVILLE', 'PITTSVILLE']","['MD', 'MD']"
21853,"[3024417157, 2983694495]","[nan, 'PRINCESS ANNE']","['MD', 'MD']"
21856,"[3019377177, 2945353752]","['QUANTICO', 'QUANTICO']","['MD', 'MD']"
21875,"[3023432123, 3002964196, 3002964196, 2773789533, 2975080560]","['DELMAR', 'DELMAR', 'DELMAR', 'DELMAR', 'DELMAR']","['MD', 'MD', 'MD', 'MD', 'MD']"
21901,[3020579195],['NORTH EAST'],['MD']
21904,[3023393243],['PORT DEPOSIT'],['MD']
21911,"[3021364336, 3021337810, 2550589598, 2550589598, 2550589598]","['RISING SUN', 'RISING SUN', 'RISING SUN', 'RISING SUN', 'RISING SUN']","['MD', 'MD', 'MD', 'MD', 'MD']"
21912,[3024387057],['WARWICK'],['MD']
21921,"[3022690363, 3022375895]","['ELKTON', 'ELKTON']","['MD', 'MD']"
22003,"[3024017462, 3023794341, 3020794820, 3020816569, 3018654149, 3015939924]","['ANNANDALE', 'ANNANDALE', 'ANNANDALE', 'ANNANDALE', 'ANNANDALE', 'ANNANDALE']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22015,"[3022895933, 2736151476, 2908534439]","['BURKE', 'BURKE', 'BURKE']","['VA', 'VA', 'VA']"
22025,"[2497076663, 2497076663, 2497076663, 2497076663, 3019762253, 3019762253, 2737112434]","['DUMFRIES', 'DUMFRIES', 'DUMFRIES', 'DUMFRIES', 'DUMFRIES', 'DUMFRIES', 'DUMFRIES']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22026,[3020958389],['DUMFRIES'],['VA']
22030,"[3022631525, 3022231049]","['FAIRFAX', 'FAIRFAX']","['VA', 'VA']"
22031,"[3023740486, 3023005952, 3022328438]","['FAIRFAX', 'FAIRFAX', 'FAIRFAX']","['VA', 'VA', 'VA']"
22032,"[2964113534, 3020752117, 3017064851]","['FAIRFAX', 'FAIRFAX', 'FAIRFAX']","['VA', 'VA', 'VA']"
22033,"[3023808697, 3023046603, 2999617532, 3002432964, 3002432964]","['FAIRFAX', 'FAIRFAX', 'FAIRFAX', 'FAIRFAX', 'FAIRFAX']","['VA', 'VA', 'VA', 'VA', 'VA']"
22039,[2514162229],['FAIRFAX STATION'],['VA']
22041,[3024000011],['FALLS CHURCH'],['VA']
22042,"[3023564458, 3022273751, 3018059433, 3018059433]","['FALLS CHURCH', 'FALLS CHURCH', 'FALLS CHURCH', 'FALLS CHURCH']","['VA', 'VA', 'VA', 'VA']"
22043,"[3023127687, 3022365983]","['FALLS CHURCH', 'FALLS CHURCH']","['VA', 'VA']"
22044,[3022848566],['FALLS CHURCH'],['VA']
22046,"[3024144518, 2734359354, 3023861346, 3021652192]","['FALLS CHURCH', 'FALLS CHURCH', 'FALLS CHURCH', 'Falls Church']","['VA', 'VA', 'VA', 'VA']"
22060,"[2977704152, 3016993131]","['FORT BELVOIR', 'FORT BELVOIR']","['VA', 'VA']"
22066,"[3024333222, 3024428548, 3023754702, 3023218319, 3021140186, 3020664026, 3020432309, 3018611720]","['GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS', 'GREAT FALLS']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22079,"[2204972923, 2824244977, 3020320330, 3017247189]","['LORTON', 'LORTON', nan, 'LORTON']","['VA', 'VA', 'VA', 'VA']"
22101,"[3023128174, 3022545008, 3022025392, 2868579048, 2868579048, 2868579048, 2868579048]","['MC LEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22102,"[3018008687, 3018008687, 3018008687, 2985524141, 3023270918, 3022961859, 2911194868, 2911194868, 2911194868, 2911194868, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 2877589689, 3021888147, 3018523747, 3018523747, 3018523747, 3018523747, 3016245669]","['MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MCLEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MC LEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN', 'MCLEAN']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22124,[3019764299],['OAKTON'],['VA']
22134,"[2806649552, 3020980434]","['QUANTICO', 'QUANTICO']","['VA', 'VA']"
22150,"[3022690267, 2889491151, 3022414926, 3019184781, 2947817169]","['SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD']","['VA', 'VA', 'VA', 'VA', 'VA']"
22151,"[3024295169, 3024295169, 3024295169, 3024295169, 3024295169, 3024295169, 3024295169, 3022550692]","['SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22152,[3022669760],['SPRINGFIELD'],['VA']
22153,"[3023454461, 3022813798, 3015211377, 3015211377, 3015211377, 3015211377, 3015211377, 3015211377, 3015211377, 2934861564, 2934861564, 2934861564, 2934861564, 2934861564, 2934861564, 3021713847, 3020624954, 2873319600]","['SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD', 'SPRINGFIELD']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22172,"[2904210107, 2326848402, 2326848402, 2326848402, 2326848402, 3003168233]","['TRIANGLE', 'TRIANGLE', 'TRIANGLE', 'TRIANGLE', 'TRIANGLE', 'TRIANGLE']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22180,"[3023139694, 3021138475]","['VIENNA', 'VIENNA']","['VA', 'VA']"
22181,"[2724675606, 2724675606, 3020553681]","['VIENNA', 'VIENNA', 'VIENNA']","['VA', 'VA', 'VA']"
22182,"[2835229601, 3006004973, 2829654335, 2829654335, 2829654335, 2829654335, 1981332942]","['VIENNA', 'VIENNA', 'VIENNA', 'VIENNA', 'VIENNA', 'VIENNA', 'VIENNA']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22191,"[3023466306, 3023154430, 3020517527, 3020517527, 3020517527, 3020517527, 3020517527, 3020517527, 3020517527, 3020517527, 2807469188, 2873868307, 2715743233, 2715743233]","['WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22192,"[2993612349, 2993612349, 3023550504, 3023128155, 3022808682, 3022808682, 2797848519, 2989089429]","['WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22193,"[2912028753, 2912028753, 2912028753, 3023756461, 3023466007, 3023327969, 3023079835, 2895161931, 2904949702, 3001462908]","['WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE', 'WOODBRIDGE']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22201,"[3023433782, 3022971543, 3022841193, 2991413490, 2991413490, 2991413490, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 2962825367, 3021229418, 3019101039, 3017480179, 2983817378, 2983817378, 2937596983, 2937596983, 2937596983]","['ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22202,[2878090502],['ARLINGTON'],['VA']
22203,"[2762315836, 2762315836, 3022699729]","['ARLINGTON', 'ARLINGTON', 'ARLINGTON']","['VA', 'VA', 'VA']"
22204,"[3023338019, 2874483716, 2874483716, 3022932916, 3022707985, 3018449598]","['ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22205,[3020721287],['ARLINGTON'],['VA']
22207,"[2850580101, 3023740215, 2903420389, 2903420389, 2903420389, 2903420389, 2903420389]","['ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22209,"[3024215299, 2917513466, 2890401727, 2890401727, 2890401727, 2890401727, 3017708967, 3017708967]","['ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON', 'ARLINGTON']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22301,"[3023965301, 3023965301]","['ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA']"
22302,"[3023767107, 3009091065]","['ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA']"
22304,"[3023286258, 3023179009, 3018624014, 3021064591]","['ALEXANDRIA', 'ALEXANDRIA', 'ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA', 'VA', 'VA']"
22305,"[3023557495, 3022328388]","['ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA']"
22310,[3024305199],['ALEXANDRIA'],['VA']
22311,[3022328342],['ALEXANDRIA'],['VA']
22312,"[3024295241, 3024295241, 3024295241, 3024295241, 3024295241]","['ALEXANDRIA', 'ALEXANDRIA', 'ALEXANDRIA', 'ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA', 'VA', 'VA', 'VA']"
22314,"[2976665207, 3010131381]","['ALEXANDRIA', 'ALEXANDRIA']","['VA', 'VA']"
22315,[3020733814],['ALEXANDRIA'],['VA']
22401,"[3023646187, 3023646187, 3021870142, 2875190531]","['FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG']","['VA', 'VA', 'VA', 'VA']"
22405,"[3024374164, 3023683559, 3022767747, 2890761394, 2890761394, 2101320422, 2101320422, 3018949654]","['FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22406,"[2927614585, 2927614585, 2927614585, 2927614585]","['FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG']","['VA', 'VA', 'VA', 'VA']"
22407,"[3024305267, 2903925576, 2903925576, 2903925576, 2903925576, 2903925576, 2903925576, 3022349137, 2577904123, 2577904123, 2577904123, 3019834394]","['FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22408,"[3023855976, 3023564407, 2821410197, 2821410197]","['FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG', 'FREDERICKSBURG']","['VA', 'VA', 'VA', 'VA']"
22427,[2881498407],['BOWLING GREEN'],['VA']
22473,"[2976368930, 2976368930]","['HEATHSVILLE', 'HEATHSVILLE']","['VA', 'VA']"
22482,[3020633606],['KILMARNOCK'],['VA']
22485,"[3022546570, 3022174163]","['KING GEORGE', 'KING GEORGE']","['VA', 'VA']"
22488,[3023615205],['KINSALE'],['VA']
22503,"[2930074751, 2930074751, 2930074751, 2930074751, 2930074751, 2930074751]","['LANCASTER', 'LANCASTER', 'LANCASTER', 'LANCASTER', 'LANCASTER', 'LANCASTER']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22546,"[3023601734, 3022489988, 3022489988, 3022489988, 3022489988, 3022489988, 3020881087, 3019776578, 3017369016, 3007292376]","['RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN', 'RUTHER GLEN']","['VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA', 'VA']"
22551,[3024102022],['SPOTSYLVANIA'],['VA']
